program_id	position	AF35_gene	matched_gene	distance	pool_rank	sampling_step	master_seed
RANDOM_1895	13	RELA	MAPKAP1	0.38948555090386966	148	23	20260908
RANDOM_1895	14	NFKBIA	MDM2	0.5905527129259965	154	27	20260908
RANDOM_1895	15	TNFAIP3	RNF5	0.4912380436148804	159	31	20260908
RANDOM_1895	16	STAT1	KRT8	0.6372650006520931	49	19	20260908
RANDOM_1895	17	IRF1	SEPSECS	0.5775145556321338	179	30	20260908
RANDOM_1895	18	IFIT1	ZNF568	0.42415796931960165	142	17	20260908
RANDOM_1895	19	IFIT2	PRKN	0.3563172847542327	119	10	20260908
RANDOM_1895	20	IFIT3	COMTD1	0.357420700421346	150	20	20260908
RANDOM_1895	21	ISG15	ATP1B3	0.46369275551140193	93	14	20260908
RANDOM_1895	22	MX1	ITGB2	0.4885922089585399	69	4	20260908
RANDOM_1895	23	OAS1	SLC7A6	0.4774568882971616	118	7	20260908
RANDOM_1895	24	CXCL9	GAL3ST1	0.5313498883244555	16	26	20260908
RANDOM_1895	25	CXCL10	TRIM16	1.2054963534760605	139	28	20260908
RANDOM_1895	26	IFNG	CELP	0.474167331992724	80	32	20260908
RANDOM_1895	27	TNF	C1orf127	0.5361612143148885	45	24	20260908
RANDOM_1895	28	CCL5	SLC1A1	0.8487458232340597	156	3	20260908
RANDOM_1895	29	NKG7	CDC25C	0.407200214425047	69	1	20260908
RANDOM_1895	30	PRF1	TCAF2	0.4530830505830781	153	34	20260908
RANDOM_1895	31	GZMB	PTPN20	0.6800354181939203	136	35	20260908
RANDOM_1895	32	PDCD1	SLC6A20	0.39195413127475864	125	21	20260908
RANDOM_1895	33	LAG3	MCUB	0.436033807529498	117	15	20260908
RANDOM_1895	34	TIGIT	CCSER1	0.3952006538213946	34	22	20260908
RANDOM_1895	35	TOX	TMEM178B	0.4760418750771885	37	8	20260908
RANDOM_1896	1	CD3D	GBP5	0.9170353347110556	132	7	20260908
RANDOM_1896	2	CD3E	TSPO	0.6272855620413574	184	1	20260908
RANDOM_1896	3	CD3G	ZNF486	0.553869141655695	54	21	20260908
RANDOM_1896	4	CD247	CD96	0.36659719310485667	110	17	20260908
RANDOM_1896	5	LCK	GAL3ST4	0.5096458185075677	193	9	20260908
RANDOM_1896	6	FYN	TSN	0.32192320972395905	170	5	20260908
RANDOM_1896	7	ZAP70	SHH	0.24444717765328597	7	8	20260908
RANDOM_1896	8	LAT	AC034105.3	0.7732063562990209	93	19	20260908
RANDOM_1896	9	LCP2	CRYL1	0.4963751167839306	99	22	20260908
RANDOM_1896	10	TRAT1	PGAM1P8	0.21476238613596754	6	30	20260908
RANDOM_1896	11	NFKB1	MTMR14	0.15652104650705284	16	20	20260908
RANDOM_1896	12	REL	FAN1	0.2587236342549312	88	6	20260908
RANDOM_1896	13	RELA	ATP13A1	0.30806755875444164	59	28	20260908
RANDOM_1896	14	NFKBIA	STT3B	0.44598422379368863	38	12	20260908
RANDOM_1896	15	TNFAIP3	OAF	0.39092538293244733	75	18	20260908
RANDOM_1896	16	STAT1	MTHFD1	0.3566620120690063	4	24	20260908
RANDOM_1896	17	IRF1	INSIG2	0.5448716754668498	141	15	20260908
RANDOM_1896	18	IFIT1	RYR3	0.4085446234838393	122	32	20260908
RANDOM_1896	19	IFIT2	GJA4	0.2572117167531822	39	3	20260908
RANDOM_1896	20	IFIT3	KIAA1841	0.3678484858469451	162	29	20260908
RANDOM_1896	21	ISG15	KHDRBS3	0.5094753404721939	139	25	20260908
RANDOM_1896	22	MX1	ACBD4	0.4443240175880499	50	31	20260908
RANDOM_1896	23	OAS1	AOAH	0.3802033640326018	44	11	20260908
RANDOM_1896	24	CXCL9	SNORC	1.1977039119094552	185	33	20260908
RANDOM_1896	25	CXCL10	PRRX1	0.9671693152935793	54	16	20260908
RANDOM_1896	26	IFNG	ANKRD20A21P	0.49589496806519406	102	27	20260908
RANDOM_1896	27	TNF	LILRA2	0.44304842503585423	21	13	20260908
RANDOM_1896	28	CCL5	ANXA10	0.6075396209751498	42	10	20260908
RANDOM_1896	29	NKG7	PHACTR1	0.5335046381070314	181	23	20260908
RANDOM_1896	30	PRF1	CD300A	0.3875061020744944	77	34	20260908
RANDOM_1896	31	GZMB	ZIM2	0.7469390599081716	180	26	20260908
RANDOM_1896	32	PDCD1	SIGLEC12	0.18095963893153447	10	4	20260908
RANDOM_1896	33	LAG3	NDRG4	0.503268916793751	174	2	20260908
RANDOM_1896	34	TIGIT	CD226	0.6276991819540597	186	14	20260908
RANDOM_1896	35	TOX	LRRC31	0.7899499194754643	189	35	20260908
RANDOM_1897	1	CD3D	CDKN3	0.5411652764982936	20	21	20260908
RANDOM_1897	2	CD3E	CDK1	0.4370052752741332	53	26	20260908
RANDOM_1897	3	CD3G	CYP2C19	0.6249166697407854	79	19	20260908
RANDOM_1897	4	CD247	SARM1	0.3520357358158711	98	13	20260908
RANDOM_1897	5	LCK	EDA	0.512171746021553	198	3	20260908
RANDOM_1897	6	FYN	UBE2A	0.298473779552196	133	20	20260908
RANDOM_1897	7	ZAP70	HOGA1	0.47581447102321844	144	30	20260908
RANDOM_1897	8	LAT	SDHDP6	0.6200126472437604	32	18	20260908
RANDOM_1897	9	LCP2	HSF4	0.5379034751859603	136	5	20260908
RANDOM_1897	10	TRAT1	ROPN1B	0.4120670241397361	141	24	20260908
RANDOM_1897	11	NFKB1	ERCC3	0.2252117011820749	64	17	20260908
RANDOM_1897	12	REL	ZFYVE27	0.33600000754725795	188	35	20260908
RANDOM_1897	13	RELA	UBE3B	0.37070397035020564	126	1	20260908
RANDOM_1897	14	NFKBIA	ARPC2	0.41440098326700564	22	8	20260908
RANDOM_1897	15	TNFAIP3	FOSL2	0.26696281382023923	16	33	20260908
RANDOM_1897	16	STAT1	SLC29A1	0.7034451401473145	63	15	20260908
RANDOM_1897	17	IRF1	USP30	0.5175547935499172	112	22	20260908
RANDOM_1897	18	IFIT1	NTN4	0.4600327338495989	182	6	20260908
RANDOM_1897	19	IFIT2	DDX12P	0.3623069416251476	129	29	20260908
RANDOM_1897	20	IFIT3	GIMAP6	0.27019718585371816	57	34	20260908
RANDOM_1897	21	ISG15	ORAI2	0.49933786016381104	130	11	20260908
RANDOM_1897	22	MX1	ZNF83	0.2660542272182778	2	31	20260908
RANDOM_1897	23	OAS1	PCNA	0.4411227959242465	89	23	20260908
RANDOM_1897	24	CXCL9	GBP7	0.9222420960427679	87	14	20260908
RANDOM_1897	25	CXCL10	HLF	1.2370692674838042	152	27	20260908
RANDOM_1897	26	IFNG	CLEC4E	0.47779204760383	83	4	20260908
RANDOM_1897	27	TNF	C1orf127	0.5361612143148885	45	2	20260908
RANDOM_1897	28	CCL5	ASRGL1	0.8623114510591593	166	16	20260908
RANDOM_1897	29	NKG7	GALNT3	0.3527666667483676	39	12	20260908
RANDOM_1897	30	PRF1	EPS8L1	0.46665125405855995	169	10	20260908
RANDOM_1897	31	GZMB	TMEM255A	0.6694668548400704	127	28	20260908
RANDOM_1897	32	PDCD1	MAB21L3	0.4127632828004612	153	7	20260908
RANDOM_1897	33	LAG3	GDF11	0.4533563193968627	133	32	20260908
RANDOM_1897	34	TIGIT	SPIC	0.5569803461457494	123	25	20260908
RANDOM_1897	35	TOX	PCDHGA5	0.5757638776905275	65	9	20260908
RANDOM_1898	1	CD3D	IL7R	0.8174247122593858	78	14	20260908
RANDOM_1898	2	CD3E	RUNX2	0.5473001872111434	117	1	20260908
RANDOM_1898	3	CD3G	CIB2	0.6841252235660932	112	16	20260908
RANDOM_1898	4	CD247	FIGNL1	0.42503262025204513	170	15	20260908
RANDOM_1898	5	LCK	SOD3	0.49226335175539754	172	25	20260908
RANDOM_1898	6	FYN	XPNPEP3	0.33036465968649104	184	2	20260908
RANDOM_1898	7	ZAP70	ZNF827	0.29433139288261784	21	7	20260908
RANDOM_1898	8	LAT	C14orf178	0.8610357391330073	142	17	20260908
RANDOM_1898	9	LCP2	SH3BGRL3	0.5449295614432809	150	24	20260908
RANDOM_1898	10	TRAT1	AL354893.1	0.43464702426389223	175	28	20260908
RANDOM_1898	11	NFKB1	BECN1	0.2632251114648641	106	19	20260908
RANDOM_1898	12	REL	ZNF622	0.1021187593465871	4	10	20260908
RANDOM_1898	13	RELA	USP47	0.3642745599163753	116	30	20260908
RANDOM_1898	14	NFKBIA	ITPRID2	0.6135149391394639	188	23	20260908
RANDOM_1898	15	TNFAIP3	ANKRD44	0.4469080113485429	118	13	20260908
RANDOM_1898	16	STAT1	GSTK1	0.9905508596216805	189	8	20260908
RANDOM_1898	17	IRF1	ACAT2	0.42447525339583103	53	21	20260908
RANDOM_1898	18	IFIT1	FANCE	0.23866207595660915	14	32	20260908
RANDOM_1898	19	IFIT2	SPRY4	0.4090368702637894	195	4	20260908
RANDOM_1898	20	IFIT3	PRKN	0.165177921573904	15	31	20260908
RANDOM_1898	21	ISG15	ORC6	0.5129581776353097	143	3	20260908
RANDOM_1898	22	MX1	MVD	0.5741824272080585	136	20	20260908
RANDOM_1898	23	OAS1	WASH3P	0.41909092485785915	66	29	20260908
RANDOM_1898	24	CXCL9	PHYHD1	1.089780767433414	137	27	20260908
RANDOM_1898	25	CXCL10	HIST1H2AG	1.2438213231562172	158	22	20260908
RANDOM_1898	26	IFNG	BVES	0.349001727206139	21	9	20260908
RANDOM_1898	27	TNF	KCNJ14	0.7125226986771739	182	11	20260908
RANDOM_1898	28	CCL5	BAMBI	0.48688081899531493	17	35	20260908
RANDOM_1898	29	NKG7	SLC25A36	0.5083459974279686	151	26	20260908
RANDOM_1898	30	PRF1	RYR3	0.22661963080680012	9	6	20260908
RANDOM_1898	31	GZMB	SCGN	0.7247583886201666	159	12	20260908
RANDOM_1898	32	PDCD1	METTL24	0.41834189067183536	156	5	20260908
RANDOM_1898	33	LAG3	GRIA3	0.4836905986425957	156	18	20260908
RANDOM_1898	34	TIGIT	TMEM255A	0.45518057357094494	56	34	20260908
RANDOM_1898	35	TOX	MAB21L4	0.5103851481555781	42	33	20260908
RANDOM_1899	1	CD3D	ADHFE1	0.446850095713518	11	11	20260908
RANDOM_1899	2	CD3E	ZDHHC13	0.5977086384167042	158	27	20260908
RANDOM_1899	3	CD3G	SPDYE4	0.5518916733513557	53	15	20260908
RANDOM_1899	4	CD247	GOLGA8H	0.2428799813170539	25	1	20260908
RANDOM_1899	5	LCK	SKIDA1	0.2948259245034631	27	24	20260908
RANDOM_1899	6	FYN	ACAT2	0.26865058278206005	89	20	20260908
RANDOM_1899	7	ZAP70	ABHD17C	0.36549090480330737	59	4	20260908
RANDOM_1899	8	LAT	IPCEF1	0.6810701353300872	47	19	20260908
RANDOM_1899	9	LCP2	GPC6	0.5646592552792828	176	35	20260908
RANDOM_1899	10	TRAT1	AL391822.1	0.2825822820869205	31	28	20260908
RANDOM_1899	11	NFKB1	C11orf24	0.22450391973243033	62	18	20260908
RANDOM_1899	12	REL	USP12	0.23160974814725754	50	13	20260908
RANDOM_1899	13	RELA	RABGAP1	0.39800918950567266	165	12	20260908
RANDOM_1899	14	NFKBIA	AKR1A1	0.4979375242171483	79	14	20260908
RANDOM_1899	15	TNFAIP3	D2HGDH	0.4833181740829168	149	17	20260908
RANDOM_1899	16	STAT1	SHMT2	0.742460043632401	71	34	20260908
RANDOM_1899	17	IRF1	GNAI1	0.571524222004854	175	31	20260908
RANDOM_1899	18	IFIT1	FGD3	0.33020844963959234	61	16	20260908
RANDOM_1899	19	IFIT2	STAC3	0.3156387021205016	70	2	20260908
RANDOM_1899	20	IFIT3	SMIM29	0.3460740616547573	135	33	20260908
RANDOM_1899	21	ISG15	SRXN1	0.47108795885117766	101	22	20260908
RANDOM_1899	22	MX1	MAP7	0.508238071617928	83	29	20260908
RANDOM_1899	23	OAS1	PLAAT3	0.2490181343781752	11	21	20260908
RANDOM_1899	24	CXCL9	UGT2B27P	0.7208817909566466	44	9	20260908
RANDOM_1899	25	CXCL10	SULT1A2	1.2790455604696185	182	23	20260908
RANDOM_1899	26	IFNG	CHRFAM7A	0.563657061733472	176	7	20260908
RANDOM_1899	27	TNF	MGAT5B	0.6980290968629106	166	32	20260908
RANDOM_1899	28	CCL5	LGI4	0.6860793988092055	71	5	20260908
RANDOM_1899	29	NKG7	TRIM73	0.2586946976780535	13	25	20260908
RANDOM_1899	30	PRF1	ZNF256	0.4605705167406907	161	10	20260908
RANDOM_1899	31	GZMB	FHIT	0.61388199739405	86	30	20260908
RANDOM_1899	32	PDCD1	PCDHA11	0.1588758719490924	6	26	20260908
RANDOM_1899	33	LAG3	NXPE3	0.426340240227306	103	8	20260908
RANDOM_1899	34	TIGIT	COL21A1	0.43741637823272045	50	3	20260908
RANDOM_1899	35	TOX	CDH15	0.6365685979744821	84	6	20260908
RANDOM_1900	1	CD3D	HIST1H4L	0.6750372555216775	35	22	20260908
RANDOM_1900	2	CD3E	F3	0.5651297521542714	136	29	20260908
RANDOM_1900	3	CD3G	TPM3P9	0.755143262917461	170	6	20260908
RANDOM_1900	4	CD247	FIGNL1	0.42503262025204513	170	33	20260908
RANDOM_1900	5	LCK	PKMYT1	0.42558848075590716	105	28	20260908
RANDOM_1900	6	FYN	RBPJ	0.33698706671791034	195	30	20260908
RANDOM_1900	7	ZAP70	SECTM1	0.5139352508607072	184	35	20260908
RANDOM_1900	8	LAT	C7orf25	0.6001857771844955	26	9	20260908
RANDOM_1900	9	LCP2	CDC14B	0.5274598276202482	129	7	20260908
RANDOM_1900	10	TRAT1	AL022324.2	0.4011720864392342	125	11	20260908
RANDOM_1900	11	NFKB1	STX10	0.29948548564101296	162	17	20260908
RANDOM_1900	12	REL	UBAP1	0.25242994629799104	81	25	20260908
RANDOM_1900	13	RELA	HIPK1	0.37785216841828867	133	34	20260908
RANDOM_1900	14	NFKBIA	DDOST	0.6027909139214854	173	19	20260908
RANDOM_1900	15	TNFAIP3	CDC25B	0.2877353278758082	24	18	20260908
RANDOM_1900	16	STAT1	VIM	0.6295978603759332	42	10	20260908
RANDOM_1900	17	IRF1	VAMP5	0.4056616959111412	43	13	20260908
RANDOM_1900	18	IFIT1	HSPA6	0.34536882785481593	76	2	20260908
RANDOM_1900	19	IFIT2	TSPAN33	0.3575357766511781	122	31	20260908
RANDOM_1900	20	IFIT3	EFCAB13	0.28146387826619407	67	16	20260908
RANDOM_1900	21	ISG15	CDCA7L	0.5070695138749265	136	20	20260908
RANDOM_1900	22	MX1	CYP4V2	0.5522983635245886	116	5	20260908
RANDOM_1900	23	OAS1	HGH1	0.4215167211685338	67	12	20260908
RANDOM_1900	24	CXCL9	CFTR	0.6098749550571814	20	4	20260908
RANDOM_1900	25	CXCL10	ITM2A	1.2545233648301644	164	23	20260908
RANDOM_1900	26	IFNG	CRTAM	0.5181796935724005	121	24	20260908
RANDOM_1900	27	TNF	GATA1	0.7221707460822044	196	32	20260908
RANDOM_1900	28	CCL5	ETV4	0.8416202128020783	147	1	20260908
RANDOM_1900	29	NKG7	BASP1	0.40110160111946447	66	21	20260908
RANDOM_1900	30	PRF1	FPR3	0.2978082695169957	30	15	20260908
RANDOM_1900	31	GZMB	PCDHB9	0.3233681957668786	9	14	20260908
RANDOM_1900	32	PDCD1	ETV7	0.40642779664671147	147	27	20260908
RANDOM_1900	33	LAG3	ZNF827	0.5025216340442842	173	26	20260908
RANDOM_1900	34	TIGIT	STRC	0.5570749033161535	124	3	20260908
RANDOM_1900	35	TOX	KANK4	0.5038927412050296	40	8	20260908
RANDOM_1901	1	CD3D	FCGR3A	0.8594337465436576	99	9	20260908
RANDOM_1901	2	CD3E	ABCC6P2	0.5406204431056248	111	33	20260908
RANDOM_1901	3	CD3G	HS6ST1P1	0.6263324234062942	80	8	20260908
RANDOM_1901	4	CD247	ZNF718	0.22687262731769278	21	20	20260908
RANDOM_1901	5	LCK	GPR161	0.5123793923562152	199	31	20260908
RANDOM_1901	6	FYN	FNTA	0.25676590294423673	76	18	20260908
RANDOM_1901	7	ZAP70	HEPH	0.5083753341978217	176	14	20260908
RANDOM_1901	8	LAT	AC096921.1	0.9183610820860215	181	30	20260908
RANDOM_1901	9	LCP2	PTCH1	0.505100786185905	110	28	20260908
RANDOM_1901	10	TRAT1	ZNF578	0.35513686575299663	86	3	20260908
RANDOM_1901	11	NFKB1	MSH3	0.10853426584957596	3	11	20260908
RANDOM_1901	12	REL	LNX2	0.2898697461007901	122	19	20260908
RANDOM_1901	13	RELA	YTHDC2	0.3617917545015863	114	6	20260908
RANDOM_1901	14	NFKBIA	RSRC2	0.4505117431520948	43	7	20260908
RANDOM_1901	15	TNFAIP3	TOPBP1	0.506066040015014	172	26	20260908
RANDOM_1901	16	STAT1	CCT3	0.6552018560858809	53	10	20260908
RANDOM_1901	17	IRF1	LNPK	0.5889052285109355	199	25	20260908
RANDOM_1901	18	IFIT1	PRKX	0.33642689803318476	67	23	20260908
RANDOM_1901	19	IFIT2	SLC18B1	0.4105010650726155	198	35	20260908
RANDOM_1901	20	IFIT3	TRAF3IP2	0.3191878117415043	101	17	20260908
RANDOM_1901	21	ISG15	SLC7A9	0.4021000053784714	55	32	20260908
RANDOM_1901	22	MX1	PAM	0.31439896950757024	12	34	20260908
RANDOM_1901	23	OAS1	RNASE1	0.4730915248719849	115	12	20260908
RANDOM_1901	24	CXCL9	ETNPPL	0.8278090384790351	59	4	20260908
RANDOM_1901	25	CXCL10	BCAS1	1.2864953739303713	191	22	20260908
RANDOM_1901	26	IFNG	AC133435.1	0.5529564729334883	160	2	20260908
RANDOM_1901	27	TNF	ACTL10	0.6779128654688586	144	13	20260908
RANDOM_1901	28	CCL5	PLA2G12B	0.8100066870837859	127	24	20260908
RANDOM_1901	29	NKG7	CYP4X1	0.3816011955431832	52	29	20260908
RANDOM_1901	30	PRF1	C7orf31	0.2795716236664486	22	16	20260908
RANDOM_1901	31	GZMB	PLA2G2D	0.7393827032495462	174	5	20260908
RANDOM_1901	32	PDCD1	SSTR2	0.3111138392251025	54	15	20260908
RANDOM_1901	33	LAG3	PHLDA1	0.4452836167379011	126	21	20260908
RANDOM_1901	34	TIGIT	YPEL1	0.510764737897062	87	27	20260908
RANDOM_1901	35	TOX	FOXQ1	0.7462540976209187	155	1	20260908
RANDOM_1902	1	CD3D	IFI44L	0.8643423300862276	104	31	20260908
RANDOM_1902	2	CD3E	HMMR	0.3151734493979073	18	6	20260908
RANDOM_1902	3	CD3G	TMEM191A	0.5511734284758549	52	20	20260908
RANDOM_1902	4	CD247	ANGPTL1	0.3711111862856739	112	24	20260908
RANDOM_1902	5	LCK	TLR2	0.3561010548477862	54	25	20260908
RANDOM_1902	6	FYN	DNAJC8	0.1853069736090665	21	13	20260908
RANDOM_1902	7	ZAP70	FGR	0.5216636579692426	195	22	20260908
RANDOM_1902	8	LAT	AC068831.7	0.3143671641887898	2	30	20260908
RANDOM_1902	9	LCP2	SLC20A1	0.5649707437968962	178	15	20260908
RANDOM_1902	10	TRAT1	AL137803.1	0.36475569479911807	91	7	20260908
RANDOM_1902	11	NFKB1	USP5	0.29103621429670956	146	32	20260908
RANDOM_1902	12	REL	ZNF746	0.24906818723571575	75	11	20260908
RANDOM_1902	13	RELA	ZC3HAV1	0.3519580402010293	103	26	20260908
RANDOM_1902	14	NFKBIA	CTDSP2	0.5366894477192482	107	16	20260908
RANDOM_1902	15	TNFAIP3	VAT1	0.33694685969607857	38	18	20260908
RANDOM_1902	16	STAT1	SERPINF1	0.5057277325043309	22	28	20260908
RANDOM_1902	17	IRF1	MFSD14C	0.5323749089048982	129	27	20260908
RANDOM_1902	18	IFIT1	PHLDA1	0.3603507834631537	88	3	20260908
RANDOM_1902	19	IFIT2	DDX12P	0.3623069416251476	129	9	20260908
RANDOM_1902	20	IFIT3	SLC22A4	0.25836612087864497	48	1	20260908
RANDOM_1902	21	ISG15	TYMS	0.3752732931317532	44	17	20260908
RANDOM_1902	22	MX1	SLC16A2	0.45721374324876274	55	5	20260908
RANDOM_1902	23	OAS1	CCNB1IP1	0.4358625013962577	79	35	20260908
RANDOM_1902	24	CXCL9	VNN3	0.8999123421514145	82	8	20260908
RANDOM_1902	25	CXCL10	TNNT1	1.2501437673002826	159	19	20260908
RANDOM_1902	26	IFNG	CFAP300	0.43723255868940564	58	14	20260908
RANDOM_1902	27	TNF	EPOP	0.582506294188932	68	23	20260908
RANDOM_1902	28	CCL5	LYNX1	0.49536208514424873	18	10	20260908
RANDOM_1902	29	NKG7	GJA5	0.5193301994155761	163	34	20260908
RANDOM_1902	30	PRF1	TRAF3IP3	0.37497141622670005	69	4	20260908
RANDOM_1902	31	GZMB	HMGN5	0.6977909174180271	147	2	20260908
RANDOM_1902	32	PDCD1	CLMP	0.37483331344821513	104	29	20260908
RANDOM_1902	33	LAG3	ZNF568	0.3296527675587614	27	21	20260908
RANDOM_1902	34	TIGIT	PCDHB12	0.49850035483991567	76	12	20260908
RANDOM_1902	35	TOX	MKRN3	0.7652768497279246	172	33	20260908
RANDOM_1903	1	CD3D	LY96	0.8635299689476116	102	25	20260908
RANDOM_1903	2	CD3E	ATP6V0E2	0.4488218888858417	60	22	20260908
RANDOM_1903	3	CD3G	RND1	0.7727775731855541	191	31	20260908
RANDOM_1903	4	CD247	DRAM1	0.39807716807314	134	16	20260908
RANDOM_1903	5	LCK	TENT5C	0.49054204735664597	167	13	20260908
RANDOM_1903	6	FYN	PARP2	0.25760747947122103	77	20	20260908
RANDOM_1903	7	ZAP70	CHAF1B	0.5210235922720865	193	9	20260908
RANDOM_1903	8	LAT	ZNF747	0.7726778870285123	92	14	20260908
RANDOM_1903	9	LCP2	SGK1	0.5523050513357027	158	15	20260908
RANDOM_1903	10	TRAT1	AL022324.2	0.4011720864392342	125	26	20260908
RANDOM_1903	11	NFKB1	AFTPH	0.19493262540917822	37	30	20260908
RANDOM_1903	12	REL	CCDC71	0.11986635163579293	7	34	20260908
RANDOM_1903	13	RELA	CUL3	0.3602460241016622	113	24	20260908
RANDOM_1903	14	NFKBIA	YY1AP1	0.5255131411348297	94	3	20260908
RANDOM_1903	15	TNFAIP3	MYO5A	0.2784679671031764	20	19	20260908
RANDOM_1903	16	STAT1	NIPSNAP1	0.8293921845507791	104	29	20260908
RANDOM_1903	17	IRF1	ACOT2	0.5070987840976658	106	8	20260908
RANDOM_1903	18	IFIT1	KIF20B	0.4415431092363675	162	32	20260908
RANDOM_1903	19	IFIT2	MORF4L1P1	0.40792003810391253	191	6	20260908
RANDOM_1903	20	IFIT3	KIAA1841	0.3678484858469451	162	1	20260908
RANDOM_1903	21	ISG15	PDE4B	0.4826418502817708	113	12	20260908
RANDOM_1903	22	MX1	RNF128	0.5399819264659165	100	2	20260908
RANDOM_1903	23	OAS1	AC139495.3	0.36250273652296827	35	35	20260908
RANDOM_1903	24	CXCL9	EIF1AY	1.0207294557492785	117	7	20260908
RANDOM_1903	25	CXCL10	SMIM24	0.9354241214397613	45	5	20260908
RANDOM_1903	26	IFNG	STAP1	0.3648085389646772	26	11	20260908
RANDOM_1903	27	TNF	TNFSF15	0.7244233233980508	199	4	20260908
RANDOM_1903	28	CCL5	CDC45	0.7970641043371017	119	23	20260908
RANDOM_1903	29	NKG7	SIGLEC8	0.41263190447777176	73	10	20260908
RANDOM_1903	30	PRF1	CYP4X1	0.4668967833137122	171	21	20260908
RANDOM_1903	31	GZMB	PROM2	0.5494626331817213	53	27	20260908
RANDOM_1903	32	PDCD1	TAFA5	0.34278592337222624	75	18	20260908
RANDOM_1903	33	LAG3	FUT2	0.35557136543706197	44	28	20260908
RANDOM_1903	34	TIGIT	TMIGD3	0.49385674688472325	73	33	20260908
RANDOM_1903	35	TOX	PAPPA2	0.5256758054503993	50	17	20260908
RANDOM_1904	1	CD3D	HIST1H4H	1.0157127416474676	188	16	20260908
RANDOM_1904	2	CD3E	ZNF43	0.6197399889710667	182	9	20260908
RANDOM_1904	3	CD3G	RHOF	0.6188082230785541	77	18	20260908
RANDOM_1904	4	CD247	ZNF347	0.15210381694099737	4	28	20260908
RANDOM_1904	5	LCK	CCDC141	0.402923940063496	87	21	20260908
RANDOM_1904	6	FYN	ANAPC4	0.33742753839231543	196	26	20260908
RANDOM_1904	7	ZAP70	SLC45A4	0.3326309873644026	40	30	20260908
RANDOM_1904	8	LAT	BOLA2P2	0.7596616103687098	86	7	20260908
RANDOM_1904	9	LCP2	IL10RA	0.5585147211205437	167	1	20260908
RANDOM_1904	10	TRAT1	PA2G4P6	0.40826377220654786	134	23	20260908
RANDOM_1904	11	NFKB1	PPP4C	0.24935761010967317	88	20	20260908
RANDOM_1904	12	REL	FAM53C	0.318385273757632	164	31	20260908
RANDOM_1904	13	RELA	SCYL1	0.33468864020631556	84	29	20260908
RANDOM_1904	14	NFKBIA	STAG2	0.5165907592033887	90	25	20260908
RANDOM_1904	15	TNFAIP3	KSR1	0.44273810672936126	117	6	20260908
RANDOM_1904	16	STAT1	ECHS1	0.6092313898971419	39	8	20260908
RANDOM_1904	17	IRF1	LNPK	0.5889052285109355	199	17	20260908
RANDOM_1904	18	IFIT1	PRCD	0.4758156357110434	199	33	20260908
RANDOM_1904	19	IFIT2	ALDH3B1	0.3396514625078146	96	3	20260908
RANDOM_1904	20	IFIT3	GIMAP6	0.27019718585371816	57	5	20260908
RANDOM_1904	21	ISG15	LTO1	0.37283418445635563	42	4	20260908
RANDOM_1904	22	MX1	JAG2	0.3087248116531221	11	12	20260908
RANDOM_1904	23	OAS1	GATA6	0.4982930404280293	143	35	20260908
RANDOM_1904	24	CXCL9	ANKRD20A7P	0.8355852627621919	61	13	20260908
RANDOM_1904	25	CXCL10	CCL19	1.0565736070868863	76	2	20260908
RANDOM_1904	26	IFNG	LGI1	0.542901656056851	147	22	20260908
RANDOM_1904	27	TNF	MYLK4	0.5576995224401456	52	34	20260908
RANDOM_1904	28	CCL5	CYP7B1	0.7094672716721458	78	11	20260908
RANDOM_1904	29	NKG7	IGFBP6	0.4871799127233023	138	32	20260908
RANDOM_1904	30	PRF1	TDRD10	0.4013850377512199	89	15	20260908
RANDOM_1904	31	GZMB	HMGN1P36	0.6343717559055382	105	24	20260908
RANDOM_1904	32	PDCD1	SLC16A6P1	0.40231803496788676	138	14	20260908
RANDOM_1904	33	LAG3	PIGZ	0.32671166960700043	25	10	20260908
RANDOM_1904	34	TIGIT	GLRB	0.5816624980121646	143	27	20260908
RANDOM_1904	35	TOX	SLC16A12	0.5372064117968353	55	19	20260908
RANDOM_1905	1	CD3D	GOLGA6L4	0.8233927059287927	84	9	20260908
RANDOM_1905	2	CD3E	PFN2	0.37914636433997106	31	19	20260908
RANDOM_1905	3	CD3G	UGT2A3	0.767339665947532	186	24	20260908
RANDOM_1905	4	CD247	PRKX	0.4007418629462413	139	33	20260908
RANDOM_1905	5	LCK	GSPT2	0.44076960746827715	116	16	20260908
RANDOM_1905	6	FYN	NIPSNAP2	0.31088593083072913	157	31	20260908
RANDOM_1905	7	ZAP70	ANKS6	0.3879417832221532	69	3	20260908
RANDOM_1905	8	LAT	IMPDH1P10	0.7023547076487728	58	14	20260908
RANDOM_1905	9	LCP2	PLCB1	0.3018818309984672	17	32	20260908
RANDOM_1905	10	TRAT1	AC106795.1	0.44147856704944877	185	7	20260908
RANDOM_1905	11	NFKB1	TIMM44	0.2501200448588962	90	10	20260908
RANDOM_1905	12	REL	B4GALT7	0.13755628277019188	12	22	20260908
RANDOM_1905	13	RELA	OSBP	0.22187220026703738	12	35	20260908
RANDOM_1905	14	NFKBIA	EIF4A2	0.46385260933419953	53	28	20260908
RANDOM_1905	15	TNFAIP3	CERS4	0.47473788742336315	143	29	20260908
RANDOM_1905	16	STAT1	ITGB5	0.8833121819775087	121	6	20260908
RANDOM_1905	17	IRF1	GALC	0.294664393533436	8	1	20260908
